source,target,key,n_lines,n_tokens,edge_index,edge_type
#Othello_Oth,5.02.0113,0,1,8,1144,active
5.02.0113,#Bianca_Oth,1,1,8,1144,passive
5.02.0113,#Cassio_Oth,1,1,8,1144,passive
5.02.0113,#Desdemona_Oth,2,1,8,1144,passive
5.02.0113,#Emilia_Oth,1,1,8,1144,passive
5.02.0113,#Gratiano_Oth,1,1,8,1144,passive
5.02.0113,#Iago_Oth,2,1,8,1144,passive
5.02.0113,#Montano_Oth,1,1,8,1144,passive
#Gratiano_Oth,5.02.0113,1,1,4,1145,active
5.02.0113,#Bianca_Oth,2,1,4,1145,passive
5.02.0113,#Cassio_Oth,2,1,4,1145,passive
5.02.0113,#Desdemona_Oth,3,1,4,1145,passive
5.02.0113,#Emilia_Oth,2,1,4,1145,passive
5.02.0113,#Iago_Oth,3,1,4,1145,passive
5.02.0113,#Montano_Oth,2,1,4,1145,passive
5.02.0113,#Othello_Oth,2,1,4,1145,passive
#Montano_Oth,5.02.0113,1,1,3,1146,active
5.02.0113,#Bianca_Oth,3,1,3,1146,passive
5.02.0113,#Cassio_Oth,3,1,3,1146,passive
5.02.0113,#Desdemona_Oth,4,1,3,1146,passive
5.02.0113,#Emilia_Oth,3,1,3,1146,passive
5.02.0113,#Gratiano_Oth,2,1,3,1146,passive
5.02.0113,#Iago_Oth,4,1,3,1146,passive
5.02.0113,#Othello_Oth,3,1,3,1146,passive
#Emilia_Oth,5.02.0113,1,4,26,1147,active
5.02.0113,#Bianca_Oth,4,4,26,1147,passive
5.02.0113,#Cassio_Oth,4,4,26,1147,passive
5.02.0113,#Desdemona_Oth,5,4,26,1147,passive
5.02.0113,#Gratiano_Oth,3,4,26,1147,passive
5.02.0113,#Iago_Oth,5,4,26,1147,passive
5.02.0113,#Montano_Oth,3,4,26,1147,passive
5.02.0113,#Othello_Oth,4,4,26,1147,passive
#Iago_Oth,5.02.0113,0,1,10,1148,active
5.02.0113,#Bianca_Oth,5,1,10,1148,passive
5.02.0113,#Cassio_Oth,5,1,10,1148,passive
5.02.0113,#Desdemona_Oth,6,1,10,1148,passive
5.02.0113,#Emilia_Oth,4,1,10,1148,passive
