tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,act,scene,onstage,stagegroup_raw,speaker
pc,,1.1.15,",",fs-wt-0002370,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,may,fs-wt-0002390,,may,#vmb,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
pc,,1.1.15,",",fs-wt-0002400,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,though,fs-wt-0002420,,though,#cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,they,fs-wt-0002440,,they,#pns,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,cannot,fs-wt-0002460,,can,#vmb-x,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,praise,fs-wt-0002480,,praise,#vvi,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,us,fs-wt-0002500,,we,#pno,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
pc,,1.1.15,",",fs-wt-0002510,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.15,as,fs-wt-0002530,,as,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
lb,,1.1.16,,ftln-0016,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
w,,1.1.16,little,fs-wt-0002540,,little,#av_j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.16,accuse,fs-wt-0002560,,accuse,#vvb,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.16,us,fs-wt-0002580,,we,#pno,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
pc,,1.1.16,.,fs-wt-0002590,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
sp,,,,sp-0017,{'#Camillo_WT'},,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
p,,,,p-0017,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
lb,,1.1.17,,ftln-0017,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.17,You,fs-wt-0002610,,you,#pn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,pay,fs-wt-0002630,,pay,#vvb,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,a,fs-wt-0002650,,a,#d,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,great,fs-wt-0002670,,great,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,deal,fs-wt-0002690,,deal,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,too,fs-wt-0002710,,too,#av,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,dear,fs-wt-0002730,,dear,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,for,fs-wt-0002750,,for,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,what’s,fs-wt-0002770,,what|be,#crq-q|vvz,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.17,given,fs-wt-0002790,,give,#vvn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.18,,ftln-0018,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.18,freely,fs-wt-0002800,,free,#av_j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.18,.,fs-wt-0002810,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
sp,,,,sp-0019,{'#Archidamus_WT'},,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
p,,,,p-0019,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
lb,,1.1.19,,ftln-0019,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
w,,1.1.19,Believe,fs-wt-0002830,,believe,#vvb,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.19,me,fs-wt-0002850,,i,#pno,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
pc,,1.1.19,",",fs-wt-0002860,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.19,I,fs-wt-0002880,,i,#pns,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.19,speak,fs-wt-0002900,,speak,#vvb,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.19,as,fs-wt-0002920,,as,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.19,my,fs-wt-0002940,,my,#po,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.19,understanding,fs-wt-0002960,,understanding,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
lb,,1.1.20,,ftln-0020,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
w,,1.1.20,instructs,fs-wt-0002970,,instruct,#vvz,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,me,fs-wt-0002990,,i,#pno,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,and,fs-wt-0003010,,and,#cc,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,as,fs-wt-0003030,,as,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,mine,fs-wt-0003050,,my,#po,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,honesty,fs-wt-0003070,,honesty,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,puts,fs-wt-0003090,,put,#vvz,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,it,fs-wt-0003110,,it,#pn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.20,to,fs-wt-0003130,,to,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
lb,,1.1.21,,ftln-0021,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
w,,1.1.21,utterance,fs-wt-0003140,,utterance,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
pc,,1.1.21,.,fs-wt-0003150,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Archidamus_WT
sp,,,,sp-0022,{'#Camillo_WT'},,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
p,,,,p-0022,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
lb,,1.1.22,,ftln-0022,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.22,Sicilia,fs-wt-0003170,,Sicilia,#n1-nn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.22,cannot,fs-wt-0003190,,can,#vmb-x,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.22,show,fs-wt-0003210,,show,#vvi,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.22,himself,fs-wt-0003230,,himself,#px,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.22,over-kind,fs-wt-0003250,,overkind,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.22,to,fs-wt-0003270,,to,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.22,Bohemia,fs-wt-0003290,,Bohemia,#n1-nn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.22,.,fs-wt-0003300,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.23,,ftln-0023,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.23,They,fs-wt-0003310,,they,#pns,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.23,were,fs-wt-0003330,,be,#vvd,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.23,trained,fs-wt-0003350,,train,#vvn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.23,together,fs-wt-0003370,,together,#av,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.23,in,fs-wt-0003390,,in,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.23,their,fs-wt-0003410,,their,#po,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.23,childhoods,fs-wt-0003430,,childhood,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.23,",",fs-wt-0003440,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.24,,ftln-0024,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.24,and,fs-wt-0003450,,and,#cc,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,there,fs-wt-0003470,,there,#acp-av,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,rooted,fs-wt-0003490,,root,#vvd,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,betwixt,fs-wt-0003510,,betwixt,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,them,fs-wt-0003530,,they,#pno,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,then,fs-wt-0003550,,then,#av,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,such,fs-wt-0003570,,such,#d,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.24,an,fs-wt-0003590,,a,#d,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.25,,ftln-0025,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.25,affection,fs-wt-0003600,,affection,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.25,which,fs-wt-0003620,,which,#crq-r,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.25,cannot,fs-wt-0003640,,can,#vmb-x,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.25,choose,fs-wt-0003660,,choose,#vvi,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.25,but,fs-wt-0003680,,but,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.25,branch,fs-wt-0003700,,branch,#vvi,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.25,now,fs-wt-0003720,,now,#av,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.25,.,fs-wt-0003730,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.26,,ftln-0026,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.26,Since,fs-wt-0003740,,since,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,their,fs-wt-0003760,,their,#po,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,more,fs-wt-0003780,,more,#av-c_d,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,mature,fs-wt-0003800,,mature,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,dignities,fs-wt-0003820,,dignity,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,and,fs-wt-0003840,,and,#cc,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,royal,fs-wt-0003860,,royal,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.26,necessities,fs-wt-0003880,,necessity,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.27,,ftln-0027,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.27,made,fs-wt-0003890,,make,#vvd,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.27,separation,fs-wt-0003910,,separation,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.27,of,fs-wt-0003930,,of,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.27,their,fs-wt-0003950,,their,#po,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.27,society,fs-wt-0003970,,society,#n1,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.27,",",fs-wt-0003980,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.27,their,fs-wt-0004000,,their,#po,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.27,encounters,fs-wt-0004020,,encounter,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.27,",",fs-wt-0004030,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.28,,ftln-0028,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.28,though,fs-wt-0004040,,though,#cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.28,not,fs-wt-0004060,,not,#xx,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.28,personal,fs-wt-0004080,,personal,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.28,",",fs-wt-0004090,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.28,hath,fs-wt-0004110,,have,#vvz,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.28,been,fs-wt-0004130,,be,#vvn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.28,royally,fs-wt-0004150,,royal,#av_j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.29,,ftln-0029,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.29,attorneyed,fs-wt-0004160,,attorney,#vvn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.29,with,fs-wt-0004180,,with,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.29,interchange,fs-wt-0004200,,interchange,#vvi,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.29,of,fs-wt-0004220,,of,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.29,gifts,fs-wt-0004240,,gift,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.29,",",fs-wt-0004250,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.29,letters,fs-wt-0004270,,letter,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.29,",",fs-wt-0004280,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.29,loving,fs-wt-0004300,,love,#j_vg,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.30,,ftln-0030,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.30,embassies,fs-wt-0004310,,embassy,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.30,",",fs-wt-0004320,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,that,fs-wt-0004340,,that,#cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,they,fs-wt-0004360,,they,#pns,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,have,fs-wt-0004380,,have,#vvb,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,seemed,fs-wt-0004400,,seem,#vvn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,to,fs-wt-0004420,,to,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,be,fs-wt-0004440,,be,#vvi,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.30,together,fs-wt-0004460,,together,#av,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.31,,ftln-0031,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.31,though,fs-wt-0004470,,though,#cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,absent,fs-wt-0004490,,absent,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.31,",",fs-wt-0004500,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,shook,fs-wt-0004520,,shake,#vvd,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,hands,fs-wt-0004540,,hand,#n2,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,as,fs-wt-0004560,,as,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,over,fs-wt-0004580,,over,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,a,fs-wt-0004600,,a,#d,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,vast,fs-wt-0004620,,vast,#j,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
pc,,1.1.31,",",fs-wt-0004630,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.31,and,fs-wt-0004650,,and,#cc,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
lb,,1.1.32,,ftln-0032,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
w,,1.1.32,embraced,fs-wt-0004660,,embrace,#vvd,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.32,as,fs-wt-0004680,,as,#acp-cs,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.32,it,fs-wt-0004700,,it,#pn,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.32,were,fs-wt-0004720,,be,#vvd,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
c,,, ,,,,,,,,1,1,#Archidamus_WT #Camillo_WT,1,
w,,1.1.32,from,fs-wt-0004740,,from,#acp-p,,,,1,1,#Archidamus_WT #Camillo_WT,1,#Camillo_WT
